article_id,prod_name,product_type_name,product_group_name,colour_group_name,department_name,section_name,garment_group_name,detail_desc,image_url,combined_features
0528093008,Vilde dress,Dress,Garment Full body,Dark Blue,Kids Girl Knitwear,Kids Girl,Knitwear,Fine-knit cotton dress with short sleeves.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0528093008.jpg,vilde dress dress garment full body dark blue kids girl knitwear kids girl knitwear fine-knit cotton dress with short sleeves.
0531303004,Lucy Sweater,Sweater,Garment Upper body,Pink,Tops Knitwear,Divided Collection,Knitwear,Jumper in a soft rib knit containing some wool with gently dropped shoulders and long sleeves.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0531303004.jpg,lucy sweater sweater garment upper body pink tops knitwear divided collection knitwear jumper in a soft rib knit containing some wool with gently dropped shoulders and long sleeves.
0559633019,Plain Jane Padded Swimsuit,Swimsuit,Swimwear,Dark Orange,Swimwear,"Womens Swimwear, beachwear",Swimwear,"Fully lined, textured swimsuit with padded cups that shape the bust and provide good support. Concealed elastication under the bust and a low-cut back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0559633019.jpg,"plain jane padded swimsuit swimsuit swimwear dark orange swimwear womens swimwear, beachwear swimwear fully lined, textured swimsuit with padded cups that shape the bust and provide good support. concealed elastication under the bust and a low-cut back."
0515833001,Rally 2-p,Underwear Tights,Socks & Tights,Light Grey,Kids Girl S&T,Girls Underwear & Basics,Socks and Tights,Fine-knit tights in a soft cotton blend with an elasticated waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0515833001.jpg,rally 2-p underwear tights socks & tights light grey kids girl s&t girls underwear & basics socks and tights fine-knit tights in a soft cotton blend with an elasticated waist.
0452851015,Marie 7-p sock,Socks,Socks & Tights,Pink,Young Girl S&T,Girls Underwear & Basics,Socks and Tights,Jacquard-knit socks in a soft cotton blend.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0452851015.jpg,marie 7-p sock socks socks & tights pink young girl s&t girls underwear & basics socks and tights jacquard-knit socks in a soft cotton blend.
0513984008,Emma total,Underwear bottom,Underwear,Dark Red,UW,Divided Basics,"Under-, Nightwear",Hipster briefs in jersey with a low waist with a wide elastic waistband. Lined gusset and cutaway coverage at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0513984008.jpg,"emma total underwear bottom underwear dark red uw divided basics under-, nightwear hipster briefs in jersey with a low waist with a wide elastic waistband. lined gusset and cutaway coverage at the back."
0489215004,class Jacobina studpack,Earring,Accessories,Light Orange,Jewellery,Womens Small accessories,Accessories,Round metal studs. Diameter approx. 0.8 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0489215004.jpg,class jacobina studpack earring accessories light orange jewellery womens small accessories accessories round metal studs. diameter approx. 0.8 cm.
0549391002,Ystad Fancy,Sweater,Garment Upper body,Light Pink,Kids Girl Knitwear,Kids Girl,Knitwear,Long-sleeved jumper in a soft knit with a fluffy finish and slits in the sides. Slightly longer at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0549391002.jpg,ystad fancy sweater garment upper body light pink kids girl knitwear kids girl knitwear long-sleeved jumper in a soft knit with a fluffy finish and slits in the sides. slightly longer at the back.
0545921002,Rumi Fur jacket,Jacket,Garment Upper body,Light Beige,Outdoor/Blazers,Divided Collection,Outdoor,"Gently fitted jacket in soft faux fur with a lined hood, concealed hook-and-eye fasteners at the front and side pockets. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0545921002.jpg,"rumi fur jacket jacket garment upper body light beige outdoor/blazers divided collection outdoor gently fitted jacket in soft faux fur with a lined hood, concealed hook-and-eye fasteners at the front and side pockets. lined."
0485689035,Bobby l/l pj BB,Pyjama set,Nightwear,Dark Blue,Young Boy UW/NW,Boys Underwear & Basics,"Under-, Nightwear","Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0485689035.jpg,"bobby l/l pj bb pyjama set nightwear dark blue young boy uw/nw boys underwear & basics under-, nightwear pyjamas in soft, printed cotton jersey. top with long sleeves and ribbed cuffs. bottoms with an elasticated waist and ribbed hems."
0414066005,DENNIS onepiece SB,Sweater,Garment Upper body,Dark Blue,Kids Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,"Jumpsuit in organic cotton sweatshirt fabric with a jersey-lined hood and contrasting colour details. Zip down the front, front pockets and ribbing at the cuffs and hems. Soft brushed inside.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0414066005.jpg,"dennis onepiece sb sweater garment upper body dark blue kids boy jersey basic boys underwear & basics jersey basic jumpsuit in organic cotton sweatshirt fabric with a jersey-lined hood and contrasting colour details. zip down the front, front pockets and ribbing at the cuffs and hems. soft brushed inside."
0554598041,Nora T-shirt,T-shirt,Garment Upper body,Light Beige,Jersey Basic,Womens Everyday Basics,Jersey Basic,"T-shirt in soft jersey with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554598041.jpg,"nora t-shirt t-shirt garment upper body light beige jersey basic womens everyday basics jersey basic t-shirt in soft jersey with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem."
0489217001,Carolina Boot,Boots,Shoes,Black,Divided Shoes,Divided Accessories,Shoes,"Ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. Heel 3.5 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0489217001.jpg,"carolina boot boots shoes black divided shoes divided accessories shoes ankle boots in imitation suede with lacing at the front, a loop at the back, pile linings and insoles and chunky rubber soles. heel 3.5 cm."
0252298005,Danae jeans,Trousers,Garment Lower body,Light Grey,Dresses DS,Divided Selected,Dresses Ladies,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/025/0252298005.jpg,"danae jeans trousers garment lower body light grey dresses ds divided selected dresses ladies jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
0355307042,Moa tanktop,Vest top,Garment Upper body,White,Jersey Basic,Womens Everyday Basics,Jersey Basic,Fitted vest top in soft stretch jersey.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/035/0355307042.jpg,moa tanktop vest top garment upper body white jersey basic womens everyday basics jersey basic fitted vest top in soft stretch jersey.
0516777001,Velvet Blazer,Blazer,Garment Upper body,Black,Blazer,Men Suits & Tailoring,Dressed,"One-button jacket in a cotton velvet with narrow notch lapels, a chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Paisley-patterned lining. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0516777001.jpg,"velvet blazer blazer garment upper body black blazer men suits & tailoring dressed one-button jacket in a cotton velvet with narrow notch lapels, a chest pocket, flap front pockets and three inner pockets, one with a button. decorative buttons at the cuffs and a single back vent. paisley-patterned lining. slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
0456834011,Emma basic SG,Sneakers,Shoes,White,Sneakers small girl inactive from s2,Kids & Baby Shoes,Shoes,"Cotton canvas trainers with elasticated lacing at the front, a loop at the back, canvas linings and insoles and fluted rubber soles.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0456834011.jpg,"emma basic sg sneakers shoes white sneakers small girl inactive from s2 kids & baby shoes shoes cotton canvas trainers with elasticated lacing at the front, a loop at the back, canvas linings and insoles and fluted rubber soles."
0557248027,Richie Regular Hood,Hoodie,Garment Upper body,Dark Green,Basics,Men Underwear,Jersey Basic,"Top in sweatshirt fabric with a lined drawstring hood with a wrapover front. Long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0557248027.jpg,"richie regular hood hoodie garment upper body dark green basics men underwear jersey basic top in sweatshirt fabric with a lined drawstring hood with a wrapover front. long sleeves, a kangaroo pocket and ribbing at the cuffs and hem. soft brushed inside."
0545258018,OL DONALD pump,Pumps,Shoes,Red,Heels,Womens Shoes,Shoes,"Court shoes with pointed toes, imitation leather linings and insoles and rubber soles. Covered heels 10.5 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0545258018.jpg,"ol donald pump pumps shoes red heels womens shoes shoes court shoes with pointed toes, imitation leather linings and insoles and rubber soles. covered heels 10.5 cm."
0497284003,BB Jake shorts,Swimwear bottom,Swimwear,Orange,Young boy Swimwear,"Kids Accessories, Swimwear & D",Swimwear,Patterned swim shorts with elastication and ties at the waist and a fly with a hook and loop fastening. Soft mesh inner shorts.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0497284003.jpg,"bb jake shorts swimwear bottom swimwear orange young boy swimwear kids accessories, swimwear & d swimwear patterned swim shorts with elastication and ties at the waist and a fly with a hook and loop fastening. soft mesh inner shorts."
0478022001,MARTIN HIGHLIFT,Sandals,Shoes,Black,Divided Shoes,Divided Accessories,Shoes,"Imitation leather sandals with metal buckles, moulded rubber insoles and fluted rubber soles. Platform approx. 3.5 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0478022001.jpg,"martin highlift sandals shoes black divided shoes divided accessories shoes imitation leather sandals with metal buckles, moulded rubber insoles and fluted rubber soles. platform approx. 3.5 cm."
0487535002,Elvira hipster M C,Underwear bottom,Underwear,Light Orange,Expressive Lingerie,Womens Lingerie,"Under-, Nightwear","Hipster briefs in ribbed microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0487535002.jpg,"elvira hipster m c underwear bottom underwear light orange expressive lingerie womens lingerie under-, nightwear hipster briefs in ribbed microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
0522128001,Portland cardigan,Cardigan,Garment Upper body,Dark Blue,Knitwear,H&M+,Knitwear,Long cardigan in a soft rib knit containing some wool with twill shoulder patches and long sleeves with sewn-in turn-ups. Patch front pockets and a detachable belt with a metal fastener at the waist. The polyester content of the cardigan is recycled.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0522128001.jpg,portland cardigan cardigan garment upper body dark blue knitwear h&m+ knitwear long cardigan in a soft rib knit containing some wool with twill shoulder patches and long sleeves with sewn-in turn-ups. patch front pockets and a detachable belt with a metal fastener at the waist. the polyester content of the cardigan is recycled.
0535455003,Lastday,Blouse,Garment Upper body,Light Beige,Blouse,Womens Everyday Collection,Blouses,"Blouse in airy, patterned chiffon with an opening and concealed hook and eye at the back of the neck, a seam at the waist with a drawstring that can be pulled to tighten from the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0535455003.jpg,"lastday blouse garment upper body light beige blouse womens everyday collection blouses blouse in airy, patterned chiffon with an opening and concealed hook and eye at the back of the neck, a seam at the waist with a drawstring that can be pulled to tighten from the sides."
0413911030,BEN basic crewneck SB,Sweater,Garment Upper body,Dark Turquoise,Kids Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0413911030.jpg,"ben basic crewneck sb sweater garment upper body dark turquoise kids boy jersey basic boys underwear & basics jersey basic long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. soft brushed inside. the cotton content of the sweatshirt is organic."
0508543028,BEN POLO TP,Polo shirt,Garment Upper body,Dark Blue,Kids Boy Jersey Fancy,Kids Boy,Jersey Fancy,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0508543028.jpg,"ben polo tp polo shirt garment upper body dark blue kids boy jersey fancy kids boy jersey fancy short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. slightly longer at the back."
0535783001,Drums,Blazer,Garment Upper body,Black,Suit,Womens Tailoring,Dressed,"Short jacket in textured fabric with raw fringe trims, front pockets and no fastenings. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0535783001.jpg,"drums blazer garment upper body black suit womens tailoring dressed short jacket in textured fabric with raw fringe trims, front pockets and no fastenings. lined."
0552473030,DENISE S.8,Shirt,Garment Upper body,Red,Tops Woven,Divided Collection,Blouses,"Straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0552473030.jpg,"denise s.8 shirt garment upper body red tops woven divided collection blouses straight-cut shirt in a soft viscose weave with a collar, buttons down the front, long sleeves with narrow, buttoned cuffs, and a rounded hem."
0541519034,Rae Lace Thong (Magnolia 3p,Underwear bottom,Underwear,Black,Casual Lingerie,Womens Lingerie,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, narrow sides and string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0541519034.jpg,"rae lace thong (magnolia 3p underwear bottom underwear black casual lingerie womens lingerie under-, nightwear thong briefs in lace with a low waist, lined gusset, narrow sides and string back."
0488544001,Windy Jacket,Jacket,Garment Upper body,Black,Outdoor/Blazers DS,Divided Selected,Outdoor,"Lightly padded parka in rustle-weave fabric with a sheen. Small stand-up collar, unlined hood, and a zip and wind flap with concealed press-studs down the front. Flap chest pockets and large patch pockets with a flap at the front. Elasticated cuffs with a tab and button, and a drawstring hem. Slightly longer at the back. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0488544001.jpg,"windy jacket jacket garment upper body black outdoor/blazers ds divided selected outdoor lightly padded parka in rustle-weave fabric with a sheen. small stand-up collar, unlined hood, and a zip and wind flap with concealed press-studs down the front. flap chest pockets and large patch pockets with a flap at the front. elasticated cuffs with a tab and button, and a drawstring hem. slightly longer at the back. unlined."
0538790001,BB BEANIE WIDE FOLD UP,Hat/beanie,Accessories,Dark Red,Young Boy Big Acc,Kids Outerwear,Accessories,"Double-layered hat in a soft, fine knit with a wide turned-up hem with a small appliqué on the front.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0538790001.jpg,"bb beanie wide fold up hat/beanie accessories dark red young boy big acc kids outerwear accessories double-layered hat in a soft, fine knit with a wide turned-up hem with a small appliqué on the front."
0500262002,Jazz Tuxedo,Blazer,Garment Upper body,Black,Suit,Womens Tailoring,Dressed,"Fitted jacket in woven fabric with satin lapels, a concealed press-stud at the front and welt front pockets. Short slits in the cuffs and a single back vent. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0500262002.jpg,"jazz tuxedo blazer garment upper body black suit womens tailoring dressed fitted jacket in woven fabric with satin lapels, a concealed press-stud at the front and welt front pockets. short slits in the cuffs and a single back vent. lined."
0523150001,Palma plizze,Vest top,Garment Upper body,Black,Jersey,Womens Tailoring,Jersey Fancy,Straight-cut pleated top in jersey with a slight sheen with narrow shoulder straps.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0523150001.jpg,palma plizze vest top garment upper body black jersey womens tailoring jersey fancy straight-cut pleated top in jersey with a slight sheen with narrow shoulder straps.
0554541015,SKINNY SS 89,Trousers,Garment Lower body,Blue,Young Boy Denim,Young Boy,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility with an adjustable, elasticated waist, zip fly and narrow hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554541015.jpg,"skinny ss 89 trousers garment lower body blue young boy denim young boy trousers denim 5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility with an adjustable, elasticated waist, zip fly and narrow hems."
0348995024,3p fancy tanktop body,Vest top,Garment Upper body,Light Blue,Baby basics,Baby Essentials & Complements,Jersey Basic,Sleeveless bodysuits in soft organic cotton jersey with press-studs at the crotch.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/034/0348995024.jpg,3p fancy tanktop body vest top garment upper body light blue baby basics baby essentials & complements jersey basic sleeveless bodysuits in soft organic cotton jersey with press-studs at the crotch.
0532578028,Annette,Sweater,Garment Upper body,Greenish Khaki,Knitwear,Womens Everyday Collection,Knitwear,"Jumper in a soft, loose knit with a V-neck, long raglan sleeves and roll edges at the cuffs and hem. Longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0532578028.jpg,"annette sweater garment upper body greenish khaki knitwear womens everyday collection knitwear jumper in a soft, loose knit with a v-neck, long raglan sleeves and roll edges at the cuffs and hem. longer at the back."
0557599011,2p Samantha Brazilian (Acacia),Underwear bottom,Underwear,Black,Clean Lingerie,Womens Lingerie,"Under-, Nightwear","Microfibre and lace Brazilian briefs with a low waist, lined gusset, wide sides and half-string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0557599011.jpg,"2p samantha brazilian (acacia) underwear bottom underwear black clean lingerie womens lingerie under-, nightwear microfibre and lace brazilian briefs with a low waist, lined gusset, wide sides and half-string back."
0545396004,JOEL Sweatpants SB,Trousers,Garment Lower body,Dark Orange,Kids Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside. The cotton content of the joggers is organic.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0545396004.jpg,"joel sweatpants sb trousers garment lower body dark orange kids boy jersey basic boys underwear & basics jersey basic joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. soft brushed inside. the cotton content of the joggers is organic."
0372008011,Halter,Vest top,Garment Upper body,Yellow,Jersey Basic,Womens Everyday Basics,Jersey Basic,Gently flared vest top in jersey with a sheen. Narrow shoulder straps that cross at the back. Lined at the top.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/037/0372008011.jpg,halter vest top garment upper body yellow jersey basic womens everyday basics jersey basic gently flared vest top in jersey with a sheen. narrow shoulder straps that cross at the back. lined at the top.
0562245001,Luna skinny RW,Trousers,Garment Lower body,Black,Trouser,Womens Everyday Collection,Trousers,"5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0562245001.jpg,"luna skinny rw trousers garment lower body black trouser womens everyday collection trousers 5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs."
0558753001,Yankee,Shirt,Garment Upper body,Black,Tops Woven,Divided Collection,Blouses,"Short-sleeved, V-neck top in mesh with press-studs down the front and a print motif on the chest.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0558753001.jpg,"yankee shirt garment upper body black tops woven divided collection blouses short-sleeved, v-neck top in mesh with press-studs down the front and a print motif on the chest."
0446224016,Maja Cardigan,Cardigan,Garment Upper body,Dark Red,Tops Knitwear,Divided Collection,Knitwear,"Cardigan in a soft, fine knit with slits in the sides and no buttons.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/044/0446224016.jpg,"maja cardigan cardigan garment upper body dark red tops knitwear divided collection knitwear cardigan in a soft, fine knit with slits in the sides and no buttons."
0500451002,New Stephie sport sock,Socks,Socks & Tights,Black,UW,Divided Basics,"Under-, Nightwear",Jacquard-knit sports socks in a soft cotton blend with a ribbed shaft.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0500451002.jpg,"new stephie sport sock socks socks & tights black uw divided basics under-, nightwear jacquard-knit sports socks in a soft cotton blend with a ribbed shaft."
0449570061,CLAY TEE,T-shirt,Garment Upper body,Dark Blue,Men Sport Woven,Men H&M Sport,Jersey Fancy,Sports top in fast-drying functional fabric with taped details and short raglan sleeves. Rounded and longer at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/044/0449570061.jpg,clay tee t-shirt garment upper body dark blue men sport woven men h&m sport jersey fancy sports top in fast-drying functional fabric with taped details and short raglan sleeves. rounded and longer at the back.
0562245057,Luna skinny RW,Trousers,Garment Lower body,Blue,Trouser,Womens Everyday Collection,Trousers,"5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0562245057.jpg,"luna skinny rw trousers garment lower body blue trouser womens everyday collection trousers 5-pocket jeans in washed, superstretch denim with a regular waist, zip fly and button, and skinny legs."
0562989002,J Jens.,Dress,Garment Full body,Red,Dress,Womens Everyday Collection,Dresses Ladies,Straight-cut dress in pleated jersey with long sleeves and a small opening with a button at the back of the neck. Unlined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0562989002.jpg,j jens. dress garment full body red dress womens everyday collection dresses ladies straight-cut dress in pleated jersey with long sleeves and a small opening with a button at the back of the neck. unlined.
0560818003,Cabana Kaftan,Scarf,Accessories,Black,Swimwear,"Womens Swimwear, beachwear",Swimwear,"Kaftan in an airy, patterned weave with a V-neck front and back and open sides held together by a button.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0560818003.jpg,"cabana kaftan scarf accessories black swimwear womens swimwear, beachwear swimwear kaftan in an airy, patterned weave with a v-neck front and back and open sides held together by a button."
0554716002,Yolander,Blouse,Garment Upper body,Black,Blouse,Womens Everyday Collection,Blouses,"Long-sleeved blouse in crinkled chiffon with a frilled collar, and an opening at the back with ties at the back of the neck. Smocking and frills at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554716002.jpg,"yolander blouse garment upper body black blouse womens everyday collection blouses long-sleeved blouse in crinkled chiffon with a frilled collar, and an opening at the back with ties at the back of the neck. smocking and frills at the cuffs and hem."
0320880001,JOAN SUEDE BOOT,Boots,Shoes,Yellowish Brown,Divided Shoes,Divided Accessories,Shoes,"Ankle boots in suede with a loop at the top of each side, warm pile lining and insoles and rubber soles.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/032/0320880001.jpg,"joan suede boot boots shoes yellowish brown divided shoes divided accessories shoes ankle boots in suede with a loop at the top of each side, warm pile lining and insoles and rubber soles."
0457292019,Cherry dress,Dress,Garment Full body,Dark Blue,Dresses,Divided Collection,Dresses Ladies,"Short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0457292019.jpg,"cherry dress dress garment full body dark blue dresses divided collection dresses ladies short dress in woven fabric with a wrapover with a concealed press-stud at the top, 3/4-length sleeves and elasticated seam at the waist. unlined."
0498737001,SUPREME BASIC TIGHTS,Trousers,Garment Lower body,Black,Tops Girls,Kids Sports,Unknown,Sports tights in fast-drying functional fabric with wide ribbing at the waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/049/0498737001.jpg,supreme basic tights trousers garment lower body black tops girls kids sports unknown sports tights in fast-drying functional fabric with wide ribbing at the waist.
0467738001,Aiden Belt,Belt,Accessories,Yellowish Brown,Belts,Men Accessories,Accessories,Leather belt with a metal buckle. Width 3.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/046/0467738001.jpg,aiden belt belt accessories yellowish brown belts men accessories accessories leather belt with a metal buckle. width 3.5 cm.
0511961001,Girly Tank,Vest top,Garment Upper body,Light Turquoise,Projects Woven Tops,Divided Projects,Blouses,V-neck satin top with narrow adjustable shoulder straps and a frill trim at the top.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0511961001.jpg,girly tank vest top garment upper body light turquoise projects woven tops divided projects blouses v-neck satin top with narrow adjustable shoulder straps and a frill trim at the top.
0416511026,Julia Denim Short TRS,Trousers,Garment Lower body,Greenish Khaki,Trousers,Divided Collection,Trousers,"5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/041/0416511026.jpg,"julia denim short trs trousers garment lower body greenish khaki trousers divided collection trousers 5-pocket jeans in washed stretch denim with a regular waist, zip fly and button, and super-skinny legs."
0265071028,KRISTOFF Basic jersey polo BB,T-shirt,Garment Upper body,Light Green,Young Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,Short-sleeved polo shirt in organic cotton jersey with a ribbed collar and button placket.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/026/0265071028.jpg,kristoff basic jersey polo bb t-shirt garment upper body light green young boy jersey basic boys underwear & basics jersey basic short-sleeved polo shirt in organic cotton jersey with a ribbed collar and button placket.
0558466003,Mellin runner SG,Sneakers,Shoes,Dark Blue,Sneakers small girl inactive from s2,Kids & Baby Shoes,Shoes,Trainers in imitation leather with a padded edge and tongue and loop at the back. Elasticated lacing and a hook and loop tab at the front. Mesh linings and insoles and rubber soles.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0558466003.jpg,mellin runner sg sneakers shoes dark blue sneakers small girl inactive from s2 kids & baby shoes shoes trainers in imitation leather with a padded edge and tongue and loop at the back. elasticated lacing and a hook and loop tab at the front. mesh linings and insoles and rubber soles.
0556174005,Bo varsity,Jacket,Garment Upper body,Dark Blue,Jacket Casual,Mens Outerwear,Outdoor,"Nylon baseball jacket with a small, ribbed stand-up collar, zip down the front and ribbing at the cuffs and hem. One inner pocket. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0556174005.jpg,"bo varsity jacket garment upper body dark blue jacket casual mens outerwear outdoor nylon baseball jacket with a small, ribbed stand-up collar, zip down the front and ribbing at the cuffs and hem. one inner pocket. lined."
0378124014,L/S Polo Gnocci,Polo shirt,Garment Upper body,Light Beige,Knitwear,Men Suits & Tailoring,Knitwear,"Long-sleeved piqué top in fine-knit merino wool with a ribbed collar, button placket and ribbing at the cuffs and hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/037/0378124014.jpg,"l/s polo gnocci polo shirt garment upper body light beige knitwear men suits & tailoring knitwear long-sleeved piqué top in fine-knit merino wool with a ribbed collar, button placket and ribbing at the cuffs and hem."
0521068001,SB WINTER CAP,Hat/beanie,Accessories,Dark Blue,Kids Boy Big Acc,Kids Outerwear,Accessories,"Hat with earflaps, an appliqué on the side and a hook and loop strap under the chin. Lined with faux fur and fleece.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0521068001.jpg,"sb winter cap hat/beanie accessories dark blue kids boy big acc kids outerwear accessories hat with earflaps, an appliqué on the side and a hook and loop strap under the chin. lined with faux fur and fleece."
